vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count,products_of_vendor,product_url
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox 700,https://discovery.hgdata.com/product/xerox-700
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox 770,https://discovery.hgdata.com/product/xerox-770
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox CentreWare,https://discovery.hgdata.com/product/xerox-centreware
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox CiPress,https://discovery.hgdata.com/product/xerox-cipress
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox Color 1000,https://discovery.hgdata.com/product/xerox-color-1000
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox Color 800,https://discovery.hgdata.com/product/xerox-color-800
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox ColorQube,https://discovery.hgdata.com/product/xerox-colorqube
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox D110,https://discovery.hgdata.com/product/xerox-d110
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox D125,https://discovery.hgdata.com/product/xerox-d125
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox D136,https://discovery.hgdata.com/product/xerox-d136
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox D95,https://discovery.hgdata.com/product/xerox-d95
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuColor,https://discovery.hgdata.com/product/xerox-docucolor
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuColor 12,https://discovery.hgdata.com/product/xerox-docucolor-12
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuColor 5000,https://discovery.hgdata.com/product/xerox-docucolor-5000
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuPrint,https://discovery.hgdata.com/product/xerox-docuprint
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuShare,https://discovery.hgdata.com/product/xerox-docushare
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuSP,https://discovery.hgdata.com/product/xerox-docusp
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuTech,https://discovery.hgdata.com/product/xerox-docutech
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuTech 180 HLC,https://discovery.hgdata.com/product/xerox-docutech-180-hlc
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox DocuTech 6180,https://discovery.hgdata.com/product/xerox-docutech-6180
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox FreeFlow Core,https://discovery.hgdata.com/product/xerox-freeflow-core
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox iGen 150,https://discovery.hgdata.com/product/xerox-igen-150
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox iGen4,https://discovery.hgdata.com/product/xerox-igen4
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox iGen5,https://discovery.hgdata.com/product/xerox-igen5
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox Managed Print Services,https://discovery.hgdata.com/product/xerox-managed-print-services
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox Nuvera,https://discovery.hgdata.com/product/xerox-nuvera
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox OmniX,https://discovery.hgdata.com/product/xerox-omnix
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox Phaser,https://discovery.hgdata.com/product/xerox-phaser
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox WorkCentre,https://discovery.hgdata.com/product/xerox-workcentre
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,Xerox XTCM,https://discovery.hgdata.com/product/xerox-xtcm
Xerox Corporation,xerox.com,https://discovery.hgdata.com/collection/xerox-corporation-products-services,"55,006",-,38,XMPie,https://discovery.hgdata.com/product/xmpie
Interlace Health,interlacehealth.com,https://discovery.hgdata.com/collection/interlace-health-products-services,317,-,1,Interlace Health,https://discovery.hgdata.com/product/interlace-health
"Belavier Commerce, LLC",abantecart.com,https://discovery.hgdata.com/collection/belavier-commerce-llc-products-services,321,-,1,AbanteCart,https://discovery.hgdata.com/product/abantecart
"Talk Technologies, Inc.",talktech.com,https://discovery.hgdata.com/collection/talk-technologies-inc-products-services,57,-,1,Talk Technologies,https://discovery.hgdata.com/product/talk-technologies
"Movable, Inc.",movableink.com,https://discovery.hgdata.com/collection/movable-inc-products-services,665,-,1,Movable Ink,https://discovery.hgdata.com/product/movable-ink
Mecalux S.A.,mecalux.com,https://discovery.hgdata.com/collection/mecalux-s-a-products-services,202,-,1,Mecalux WMS,https://discovery.hgdata.com/product/mecalux-wms
"DEGICA Company, Ltd.",degica.com,https://discovery.hgdata.com/collection/degica-company-ltd-products-services,196,-,1,RPG Maker,https://discovery.hgdata.com/product/rpg-maker
"Simerics, Inc.",simerics.com,https://discovery.hgdata.com/collection/simerics-inc-products-services,86,-,1,Simerics,https://discovery.hgdata.com/product/simerics
"Infor-Med Medical Information Systems, Inc.",praxisemr.com,https://discovery.hgdata.com/collection/infor-med-medical-information-systems-inc-products-services,57,-,1,Praxis EMR,https://discovery.hgdata.com/product/praxis-emr
"CallProof, LLC",callproof.com,https://discovery.hgdata.com/collection/callproof-llc-products-services,15,-,1,CallProof,https://discovery.hgdata.com/product/callproof
"Empirix, Inc.",empirix.com,https://discovery.hgdata.com/collection/empirix-inc-products-services,23,-,1,Empirix Contact Center Assurance,https://discovery.hgdata.com/product/empirix-contact-center-assurance
Pilgrim Quality Solutions,pilgrimquality.com,https://discovery.hgdata.com/collection/pilgrim-quality-solutions-products-services,497,-,2,Pilgrim Quality Solutions,https://discovery.hgdata.com/product/pilgrim-quality-solutions
Pilgrim Quality Solutions,pilgrimquality.com,https://discovery.hgdata.com/collection/pilgrim-quality-solutions-products-services,497,-,2,SmartSolve,https://discovery.hgdata.com/product/smartsolve
"Eze Castle Software, LLC",ezesoft.com,https://discovery.hgdata.com/collection/eze-castle-software-llc-products-services,448,-,1,Eze Investment Suite,https://discovery.hgdata.com/product/eze-investment-suite
Real Asset Management,realassetmgt.com,https://discovery.hgdata.com/collection/real-asset-management-products-services,44,-,1,Asset4000,https://discovery.hgdata.com/product/asset4000
"Chitika, Inc.",chitika.com,https://discovery.hgdata.com/collection/chitika-inc-products-services,"1,249",-,1,Chitika,https://discovery.hgdata.com/product/chitika
"BirdEye, Inc.",birdeye.com,https://discovery.hgdata.com/collection/birdeye-inc-products-services,"6,717",-,1,BirdEye,https://discovery.hgdata.com/product/birdeye
"iPR Software, Inc.",iprsoftware.com,https://discovery.hgdata.com/collection/ipr-software-inc-products-services,65,-,1,iPR Software,https://discovery.hgdata.com/product/ipr-software
"npm, Inc.",npmjs.com,https://discovery.hgdata.com/collection/npm-inc-products-services,"33,870",-,1,NPM,https://discovery.hgdata.com/product/npm
Sociomantic Labs GmbH,sociomantic.com,https://discovery.hgdata.com/collection/sociomantic-labs-gmbh-products-services,"1,640",-,1,Sociomantic,https://discovery.hgdata.com/product/sociomantic
elastic.io GmbH,elastic.io,https://discovery.hgdata.com/collection/elastic-io-gmbh-products-services,95,-,1,elastic.io,https://discovery.hgdata.com/product/elastic-io
ISN Software Corporation,isnetworld.com,https://discovery.hgdata.com/collection/isn-software-corporation-products-services,"4,805",-,1,ISNetworld,https://discovery.hgdata.com/product/isnetworld
"South River Technologies, Inc.",southrivertech.com,https://discovery.hgdata.com/collection/south-river-technologies-inc-products-services,526,-,1,WebDrive,https://discovery.hgdata.com/product/webdrive
"SocialChorus, Inc.",socialchorus.com,https://discovery.hgdata.com/collection/socialchorus-inc-products-services,213,-,1,SocialChorus,https://discovery.hgdata.com/product/socialchorus
"Venminder, Inc.",venminder.com,https://discovery.hgdata.com/collection/venminder-inc-products-services,103,-,1,Venminder,https://discovery.hgdata.com/product/venminder
SmarterSelect,smarterselect.com,https://discovery.hgdata.com/collection/smarterselect-products-services,49,-,1,SmarterSelect,https://discovery.hgdata.com/product/smarterselect
PBOmd,pbomd.com,https://discovery.hgdata.com/collection/pbomd-products-services,10,-,1,PBOmd,https://discovery.hgdata.com/product/pbomd
Ataccama Corporation,ataccama.com,https://discovery.hgdata.com/collection/ataccama-corporation-products-services,382,-,3,Ataccama,https://discovery.hgdata.com/product/ataccama
Ataccama Corporation,ataccama.com,https://discovery.hgdata.com/collection/ataccama-corporation-products-services,382,-,3,Ataccama Master & Reference Data Management,https://discovery.hgdata.com/product/ataccama-master-and-reference-data-management
Ataccama Corporation,ataccama.com,https://discovery.hgdata.com/collection/ataccama-corporation-products-services,382,-,3,Ataccama ONE,https://discovery.hgdata.com/product/ataccama-one
"Open Dental Software, Inc.",opendental.com,https://discovery.hgdata.com/collection/open-dental-software-inc-products-services,956,-,1,Open Dental,https://discovery.hgdata.com/product/open-dental
"PR Newswire Association, LLC",prnewswire.com,https://discovery.hgdata.com/collection/pr-newswire-association-llc-products-services,"3,674",-,1,PR Newswire,https://discovery.hgdata.com/product/pr-newswire
Hicuity Health,hicuityhealth.com,https://discovery.hgdata.com/collection/hicuity-health-products-services,1,-,1,Tele-ICU,https://discovery.hgdata.com/product/tele-icu
Fred IT Group Pty Ltd,fred.com.au,https://discovery.hgdata.com/collection/fred-it-group-pty-ltd-products-services,183,-,1,Fred Dispense,https://discovery.hgdata.com/product/fred-dispense
"Venngage, Inc.",venngage.com,https://discovery.hgdata.com/collection/venngage-inc-products-services,849,-,1,Venngage,https://discovery.hgdata.com/product/venngage
Favro AB,favro.com,https://discovery.hgdata.com/collection/favro-ab-products-services,65,-,1,Favro,https://discovery.hgdata.com/product/favro
"Atex Media, Ltd.",atex.com,https://discovery.hgdata.com/collection/atex-media-ltd-products-services,442,-,1,Atex,https://discovery.hgdata.com/product/atex
Verafin,verafin.com,https://discovery.hgdata.com/collection/verafin-products-services,59,-,1,Verafin FRAML,https://discovery.hgdata.com/product/verafin-framl
CacheFly,cachefly.com,https://discovery.hgdata.com/collection/cachefly-products-services,"3,474",-,1,Cachefly,https://discovery.hgdata.com/product/cachefly
"Braze, Inc.",braze.com,https://discovery.hgdata.com/collection/braze-inc-products-services,"2,098",-,1,Braze,https://discovery.hgdata.com/product/braze
POS Prophet Systems,posprophetsystems.com,https://discovery.hgdata.com/collection/pos-prophet-systems-products-services,3,-,1,POS Prophet Systems,https://discovery.hgdata.com/product/pos-prophet-systems
Logaholic B.V.,logaholic.com,https://discovery.hgdata.com/collection/logaholic-b-v-products-services,246,-,1,Logaholic,https://discovery.hgdata.com/product/logaholic
"YPrime, LLC",yprime.com,https://discovery.hgdata.com/collection/yprime-llc-products-services,8,-,1,YPrime IRT+,https://discovery.hgdata.com/product/yprime-irt-plus
"Qualys, Inc.",qualys.com,https://discovery.hgdata.com/collection/qualys-inc-products-services,"8,018",-,5,Qualys Cloud Agent,https://discovery.hgdata.com/product/qualys-cloud-agent
"Qualys, Inc.",qualys.com,https://discovery.hgdata.com/collection/qualys-inc-products-services,"8,018",-,5,Qualys Cloud Platform,https://discovery.hgdata.com/product/qualys-cloud-platform
"Qualys, Inc.",qualys.com,https://discovery.hgdata.com/collection/qualys-inc-products-services,"8,018",-,5,Qualys Penetration Testing,https://discovery.hgdata.com/product/qualys-penetration-testing
"Qualys, Inc.",qualys.com,https://discovery.hgdata.com/collection/qualys-inc-products-services,"8,018",-,5,Qualys VMDR,https://discovery.hgdata.com/product/qualys-vmdr
"Qualys, Inc.",qualys.com,https://discovery.hgdata.com/collection/qualys-inc-products-services,"8,018",-,5,Qualys Web Application Scanning,https://discovery.hgdata.com/product/qualys-web-application-scanning
"Kingdee International Software Group, Ltd.",kingdee.com,https://discovery.hgdata.com/collection/kingdee-international-software-group-ltd-products-services,"22,015",-,1,Kingdee,https://discovery.hgdata.com/product/kingdee
"IntelliCentrics, Inc.",intellicentrics.com,https://discovery.hgdata.com/collection/intellicentrics-inc-products-services,720,-,1,SEC3URE,https://discovery.hgdata.com/product/sec3ure
"Holt Systems, Inc.",holtsystems.com,https://discovery.hgdata.com/collection/holt-systems-inc-products-services,23,-,1,eMedRec,https://discovery.hgdata.com/product/emedrec
"Applied Computer Systems, Inc.",jobpow.com,https://discovery.hgdata.com/collection/applied-computer-systems-inc-products-services,129,-,1,JOBPOWER,https://discovery.hgdata.com/product/jobpower
"Property Boulevard, Inc.",propertyboulevard.com,https://discovery.hgdata.com/collection/property-boulevard-inc-products-services,9,-,1,Property Boulevard,https://discovery.hgdata.com/product/property-boulevard
AppGate,appgate.com,https://discovery.hgdata.com/collection/appgate-products-services,357,-,3,AppGate,https://discovery.hgdata.com/product/appgate
AppGate,appgate.com,https://discovery.hgdata.com/collection/appgate-products-services,357,-,3,Appgate SDP,https://discovery.hgdata.com/product/appgate-sdp
AppGate,appgate.com,https://discovery.hgdata.com/collection/appgate-products-services,357,-,3,HiSoftware,https://discovery.hgdata.com/product/hisoftware
"Innosoft Canada, Inc.",innosoftfusion.com,https://discovery.hgdata.com/collection/innosoft-canada-inc-products-services,314,-,2,FusionIM,https://discovery.hgdata.com/product/fusionim
"Innosoft Canada, Inc.",innosoftfusion.com,https://discovery.hgdata.com/collection/innosoft-canada-inc-products-services,314,-,2,InnoSoft Fusion,https://discovery.hgdata.com/product/innosoft-fusion
Siemens Healthineers AG,siemens-healthineers.com,https://discovery.hgdata.com/collection/siemens-healthineers-ag-products-services,"1,255",-,3,Siemens MAGNETOM Espree eco,https://discovery.hgdata.com/product/siemens-magnetom-espree-eco
Siemens Healthineers AG,siemens-healthineers.com,https://discovery.hgdata.com/collection/siemens-healthineers-ag-products-services,"1,255",-,3,Siemens Syngo Imaging,https://discovery.hgdata.com/product/siemens-syngo-imaging
Siemens Healthineers AG,siemens-healthineers.com,https://discovery.hgdata.com/collection/siemens-healthineers-ag-products-services,"1,255",-,3,SOMATOM Emotion eco,https://discovery.hgdata.com/product/somatom-emotion-eco
UberFlip,uberflip.com,https://discovery.hgdata.com/collection/uberflip-products-services,"3,746",-,2,SnapApp,https://discovery.hgdata.com/product/snapapp
UberFlip,uberflip.com,https://discovery.hgdata.com/collection/uberflip-products-services,"3,746",-,2,UberFlip,https://discovery.hgdata.com/product/uberflip
"GlobalSCAPE, Inc.",globalscape.com,https://discovery.hgdata.com/collection/globalscape-inc-products-services,"1,770",-,1,Globalscape,https://discovery.hgdata.com/product/globalscape
"Reflektion, Inc.",reflektion.com,https://discovery.hgdata.com/collection/reflektion-inc-products-services,107,-,1,Reflektion,https://discovery.hgdata.com/product/reflektion
"Pluribus Networks, Inc.",pluribusnetworks.com,https://discovery.hgdata.com/collection/pluribus-networks-inc-products-services,137,-,2,Pluribus (Unspecified Product),https://discovery.hgdata.com/product/pluribus-unspecified-product
"Pluribus Networks, Inc.",pluribusnetworks.com,https://discovery.hgdata.com/collection/pluribus-networks-inc-products-services,137,-,2,Pluribus Switches,https://discovery.hgdata.com/product/pluribus-switches
Elekta AB,elekta.com,https://discovery.hgdata.com/collection/elekta-ab-products-services,865,-,2,Elekta MOSAIQ,https://discovery.hgdata.com/product/elekta-mosaiq
Elekta AB,elekta.com,https://discovery.hgdata.com/collection/elekta-ab-products-services,865,-,2,Elekta Oncentra,https://discovery.hgdata.com/product/elekta-oncentra
"Kimble Applications, Ltd.",kimbleapps.com,https://discovery.hgdata.com/collection/kimble-applications-ltd-products-services,187,-,1,Kimble,https://discovery.hgdata.com/product/kimble
"3PL Central, LLC",3plcentral.com,https://discovery.hgdata.com/collection/3pl-central-llc-products-services,468,-,1,3PL Central,https://discovery.hgdata.com/product/3pl-central
"Media.Net Advertising FZ, LLC",media.net,https://discovery.hgdata.com/collection/media-net-advertising-fz-llc-products-services,"9,195",-,1,Media.net,https://discovery.hgdata.com/product/media-net
"Extole, Inc.",extole.com,https://discovery.hgdata.com/collection/extole-inc-products-services,814,-,1,Extole,https://discovery.hgdata.com/product/extole
"Lexmark International, Inc.",lexmark.com,https://discovery.hgdata.com/collection/lexmark-international-inc-products-services,"11,189",-,3,Acuo VNA,https://discovery.hgdata.com/product/acuo-vna
"Lexmark International, Inc.",lexmark.com,https://discovery.hgdata.com/collection/lexmark-international-inc-products-services,"11,189",-,3,Lexmark,https://discovery.hgdata.com/product/lexmark
"Lexmark International, Inc.",lexmark.com,https://discovery.hgdata.com/collection/lexmark-international-inc-products-services,"11,189",-,3,Markvision Enterprise,https://discovery.hgdata.com/product/markvision-enterprise
JustLogin Pte Ltd,justlogin.com,https://discovery.hgdata.com/collection/justlogin-pte-ltd-products-services,87,-,1,JustLogin,https://discovery.hgdata.com/product/justlogin
Solver,solverglobal.com,https://discovery.hgdata.com/collection/solver-products-services,884,-,1,Solver BI360,https://discovery.hgdata.com/product/solver-bi360
"NetSource Technologies, Inc.",netsourceinc.com,https://discovery.hgdata.com/collection/netsource-technologies-inc-products-services,360,-,1,ProductCart,https://discovery.hgdata.com/product/productcart
FUND E-Z Development Corporation,fundez.com,https://discovery.hgdata.com/collection/fund-e-z-development-corporation-products-services,"1,060",-,1,FUND E-Z,https://discovery.hgdata.com/product/fund-e-z
"Matterkind, LLC",matterkind.com,https://discovery.hgdata.com/collection/matterkind-llc-products-services,111,-,1,Matterkind,https://discovery.hgdata.com/product/matterkind
"Pronto Software, Ltd.",pronto.net,https://discovery.hgdata.com/collection/pronto-software-ltd-products-services,706,-,2,Pronto Software,https://discovery.hgdata.com/product/pronto-software
"Pronto Software, Ltd.",pronto.net,https://discovery.hgdata.com/collection/pronto-software-ltd-products-services,706,-,2,Pronto Xi ERP,https://discovery.hgdata.com/product/pronto-xi-erp
"Bizmatics, Inc.",prognocis.com,https://discovery.hgdata.com/collection/bizmatics-inc-products-services,227,-,1,PrognoCIS,https://discovery.hgdata.com/product/prognocis
"ThriveHive, Inc.",thrivehive.com,https://discovery.hgdata.com/collection/thrivehive-inc-products-services,"1,256",-,1,ThriveHive,https://discovery.hgdata.com/product/thrivehive
Acrolinx GmbH,acrolinx.com,https://discovery.hgdata.com/collection/acrolinx-gmbh-products-services,264,-,1,Acrolinx,https://discovery.hgdata.com/product/acrolinx
"Tanium, Inc.",tanium.com,https://discovery.hgdata.com/collection/tanium-inc-products-services,"1,640",-,2,Tanium,https://discovery.hgdata.com/product/tanium
"Tanium, Inc.",tanium.com,https://discovery.hgdata.com/collection/tanium-inc-products-services,"1,640",-,2,Tanium Protect,https://discovery.hgdata.com/product/tanium-protect
"Mediafly, Inc.",mediafly.com,https://discovery.hgdata.com/collection/mediafly-inc-products-services,74,-,1,Mediafly,https://discovery.hgdata.com/product/mediafly
"Custom Business Solutions, Inc.",cbsnorthstar.com,https://discovery.hgdata.com/collection/custom-business-solutions-inc-products-services,213,-,1,Northstar,https://discovery.hgdata.com/product/northstar
"Bizagi, Ltd.",bizagi.com,https://discovery.hgdata.com/collection/bizagi-ltd-products-services,"6,951",-,1,Bizagi,https://discovery.hgdata.com/product/bizagi
"DHI Computing Service, Inc.",dhicorp.com,https://discovery.hgdata.com/collection/dhi-computing-service-inc-products-services,73,-,2,FPS GOLD,https://discovery.hgdata.com/product/fps-gold
"DHI Computing Service, Inc.",dhicorp.com,https://discovery.hgdata.com/collection/dhi-computing-service-inc-products-services,73,-,2,PCIS GOLD,https://discovery.hgdata.com/product/pcis-gold
BigchainDB GmbH,bigchaindb.com,https://discovery.hgdata.com/collection/bigchaindb-gmbh-products-services,113,-,1,BigchainDB,https://discovery.hgdata.com/product/bigchaindb
"TheraManager, LLC",theramanager.com,https://discovery.hgdata.com/collection/theramanager-llc-products-services,26,-,1,TheraManager,https://discovery.hgdata.com/product/theramanager
"Illusive Networks, Ltd.",illusive.com,https://discovery.hgdata.com/collection/illusive-networks-ltd-products-services,19,-,1,Illusive,https://discovery.hgdata.com/product/illusive
Nastel Technologies,nastel.com,https://discovery.hgdata.com/collection/nastel-technologies-products-services,194,-,1,Nastel,https://discovery.hgdata.com/product/nastel
Verve Industrial Protection,verveindustrial.com,https://discovery.hgdata.com/collection/verve-industrial-protection-products-services,4,-,1,Verve,https://discovery.hgdata.com/product/verve
"Quorum Business Solutions, Inc.",quorumsoftware.com,https://discovery.hgdata.com/collection/quorum-business-solutions-inc-products-services,74,-,1,DaWinci,https://discovery.hgdata.com/product/dawinci
The Australian Software Company Pty Ltd,tasc.com.au,https://discovery.hgdata.com/collection/the-australian-software-company-pty-ltd-products-services,131,-,1,SQL Delta,https://discovery.hgdata.com/product/sql-delta
"MobileIron, Inc.",mobileiron.com,https://discovery.hgdata.com/collection/mobileiron-inc-products-services,"6,153",-,2,MobileIron,https://discovery.hgdata.com/product/mobileiron
"MobileIron, Inc.",mobileiron.com,https://discovery.hgdata.com/collection/mobileiron-inc-products-services,"6,153",-,2,MobileIron UEM,https://discovery.hgdata.com/product/mobileiron-uem
"Appcues, Inc.",appcues.com,https://discovery.hgdata.com/collection/appcues-inc-products-services,"2,680",-,1,Appcues,https://discovery.hgdata.com/product/appcues
iPinYou,ipinyou.com,https://discovery.hgdata.com/collection/ipinyou-products-services,144,-,1,iPinYou,https://discovery.hgdata.com/product/ipinyou
"Colligo Networks, Inc.",colligo.com,https://discovery.hgdata.com/collection/colligo-networks-inc-products-services,172,-,1,Colligo,https://discovery.hgdata.com/product/colligo
"Slaask, Inc.",get.slaask.com,https://discovery.hgdata.com/collection/slaask-inc-products-services,439,-,1,Slaask,https://discovery.hgdata.com/product/slaask
Enter S.rl,entersoftware.it,https://discovery.hgdata.com/collection/enter-s-rl-products-services,66,-,1,Iperius Backup,https://discovery.hgdata.com/product/iperius-backup
Kestral Computing Pty Ltd,kestral.com.au,https://discovery.hgdata.com/collection/kestral-computing-pty-ltd-products-services,67,-,2,Kestral Karisma,https://discovery.hgdata.com/product/kestral-karisma
Kestral Computing Pty Ltd,kestral.com.au,https://discovery.hgdata.com/collection/kestral-computing-pty-ltd-products-services,67,-,2,Kestral PLS,https://discovery.hgdata.com/product/kestral-pls
JVS Group Pvt Ltd,jvsgroup.com,https://discovery.hgdata.com/collection/jvs-group-pvt-ltd-products-services,11,-,1,SoftClinic,https://discovery.hgdata.com/product/softclinic
"Mobile Labs, Inc.",mobilelabsinc.com,https://discovery.hgdata.com/collection/mobile-labs-inc-products-services,12,-,1,GigaFox,https://discovery.hgdata.com/product/gigafox
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline,https://discovery.hgdata.com/product/beeline
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline Contingent Staffing,https://discovery.hgdata.com/product/beeline-contingent-staffing
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline Report Builder,https://discovery.hgdata.com/product/beeline-report-builder
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline Resource Tracking,https://discovery.hgdata.com/product/beeline-resource-tracking
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline Services Procurement,https://discovery.hgdata.com/product/beeline-services-procurement
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline SmartView Data Analytics,https://discovery.hgdata.com/product/beeline-smartview-data-analytics
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline Talent Acquisition,https://discovery.hgdata.com/product/beeline-talent-acquisition
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline VMS,https://discovery.hgdata.com/product/beeline-vms
"Beeline.com, Inc.",beeline.com,https://discovery.hgdata.com/collection/beeline-com-inc-products-services,787,-,9,Beeline Workforce Management,https://discovery.hgdata.com/product/beeline-workforce-management
Signavio GmbH,signavio.com,https://discovery.hgdata.com/collection/signavio-gmbh-products-services,"1,054",-,1,Signavio,https://discovery.hgdata.com/product/signavio
Celerant Technology Corporation,celerant.com,https://discovery.hgdata.com/collection/celerant-technology-corporation-products-services,401,-,2,Celerant,https://discovery.hgdata.com/product/celerant
Celerant Technology Corporation,celerant.com,https://discovery.hgdata.com/collection/celerant-technology-corporation-products-services,401,-,2,RetailSTAR,https://discovery.hgdata.com/product/retailstar
Layer0,layer0.co,https://discovery.hgdata.com/collection/layer0-products-services,621,-,1,Moovweb,https://discovery.hgdata.com/product/moovweb
"Lattice, Inc.",lattice.com,https://discovery.hgdata.com/collection/lattice-inc-products-services,745,-,2,Lattice,https://discovery.hgdata.com/product/lattice
"Lattice, Inc.",lattice.com,https://discovery.hgdata.com/collection/lattice-inc-products-services,745,-,2,MediCopia,https://discovery.hgdata.com/product/medicopia
"Byte Software, LLC",bytesoftware.com,https://discovery.hgdata.com/collection/byte-software-llc-products-services,"1,342",-,1,BytePro,https://discovery.hgdata.com/product/bytepro
"Zestia, Ltd.",capsulecrm.com,https://discovery.hgdata.com/collection/zestia-ltd-products-services,645,-,1,CapsuleCRM,https://discovery.hgdata.com/product/capsulecrm
WITRON Logistik + Informatik GmbH,witron.de,https://discovery.hgdata.com/collection/witron-logistik-plus-informatik-gmbh-products-services,335,-,1,Witron,https://discovery.hgdata.com/product/witron
"Adaptamed, LLC",ehryourway.com,https://discovery.hgdata.com/collection/adaptamed-llc-products-services,34,-,1,EHR Your Way,https://discovery.hgdata.com/product/ehr-your-way
Keybase,keybase.io,https://discovery.hgdata.com/collection/keybase-products-services,150,-,1,Keybase,https://discovery.hgdata.com/product/keybase
Plesk International GmbH,plesk.com,https://discovery.hgdata.com/collection/plesk-international-gmbh-products-services,"5,24,230",-,1,Plesk,https://discovery.hgdata.com/product/plesk
Procenge Ltda.,procenge.com.br,https://discovery.hgdata.com/collection/procenge-ltda-products-services,32,-,1,ERP PIRAMIDE,https://discovery.hgdata.com/product/erp-piramide
"Upserve, Inc.",upserve.com,https://discovery.hgdata.com/collection/upserve-inc-products-services,293,-,1,Upserve,https://discovery.hgdata.com/product/upserve
"CerTek Software Designs, Inc.",certek.com,https://discovery.hgdata.com/collection/certek-software-designs-inc-products-services,2,-,1,CerTek Artisan,https://discovery.hgdata.com/product/certek-artisan
