vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count
"B2B Soft, Inc.",b2bsoft.com,https://discovery.hgdata.com/collection/b2b-soft-inc-products-services,17,-,1
"Kizen Technologies, Inc.",kizen.com,https://discovery.hgdata.com/collection/kizen-technologies-inc-products-services,2,-,1
NovaMind Pty Ltd,novamind.com,https://discovery.hgdata.com/collection/novamind-pty-ltd-products-services,21,-,1
AdQuallis HR Apps,integrho.com,https://discovery.hgdata.com/collection/adquallis-hr-apps-products-services,28,-,1
"Whois Data, Ltd.",whosivisiting.com,https://discovery.hgdata.com/collection/whois-data-ltd-products-services,12,-,1
"Accelo, Inc.",accelo.com,https://discovery.hgdata.com/collection/accelo-inc-products-services,32,-,1
"ISDG, Ltd.",isdg.co,https://discovery.hgdata.com/collection/isdg-ltd-products-services,23,-,1
"EasyAsk Technologies, Inc.",easyask.com,https://discovery.hgdata.com/collection/easyask-technologies-inc-products-services,12,-,1
"Pubble SaaS Ireland, Ltd.",pubble.io,https://discovery.hgdata.com/collection/pubble-saas-ireland-ltd-products-services,5,-,1
"Virgin Pulse, Inc.",virginpulse.com,https://discovery.hgdata.com/collection/virgin-pulse-inc-products-services,8,-,1
"Appy Pie, LLC",appypie.com,https://discovery.hgdata.com/collection/appy-pie-llc-products-services,24,-,1
"Mazooma, Inc.",mazooma.com,https://discovery.hgdata.com/collection/mazooma-inc-products-services,14,-,1
"VideoBloom, Inc.",videobloom.com,https://discovery.hgdata.com/collection/videobloom-inc-products-services,14,-,1
"Poseidon Labs, Inc.",psdn.io,https://discovery.hgdata.com/collection/poseidon-labs-inc-products-services,27,-,1
"Diskriter, Inc.",diskriter.com,https://discovery.hgdata.com/collection/diskriter-inc-products-services,20,-,1
CheeseCat Sp. z o.o.,catvertiser.com,https://discovery.hgdata.com/collection/cheesecat-sp-z-o-o-products-services,13,-,1
"Omnico Group UK, Ltd.",omnicogroup.com,https://discovery.hgdata.com/collection/omnico-group-uk-ltd-products-services,31,-,1
"Blue Link Associates, Ltd.",bluelinkerp.com,https://discovery.hgdata.com/collection/blue-link-associates-ltd-products-services,20,-,1
"PlanGuru, LLC",planguru.com,https://discovery.hgdata.com/collection/planguru-llc-products-services,13,-,1
"A1WebStats, Ltd.",a1webstats.com,https://discovery.hgdata.com/collection/a1webstats-ltd-products-services,61,-,1
"Ghostery, Inc.",ghostery.com,https://discovery.hgdata.com/collection/ghostery-inc-products-services,10,-,1
"Attivo Networks, Inc.",attivonetworks.com,https://discovery.hgdata.com/collection/attivo-networks-inc-products-services,123,-,2
"Trilio Data, Inc.",trilio.io,https://discovery.hgdata.com/collection/trilio-data-inc-products-services,17,-,1
PointOS,pointos.com,https://discovery.hgdata.com/collection/pointos-products-services,5,-,1
"MetaCommerce, Inc.",metacommerce.com,https://discovery.hgdata.com/collection/metacommerce-inc-products-services,7,-,1
"The Long Term Stock Exchange, Inc.",ltse.com,https://discovery.hgdata.com/collection/the-long-term-stock-exchange-inc-products-services,11,-,1
Nord Est Systems S.R.L.,qualibus.it,https://discovery.hgdata.com/collection/nord-est-systems-s-r-l-products-services,2,-,1
"Popcorn Metrics.io, Inc.",popcornmetrics.com,https://discovery.hgdata.com/collection/popcorn-metrics-io-inc-products-services,10,-,1
SearchUnify,searchunify.com,https://discovery.hgdata.com/collection/searchunify-products-services,19,-,1
"Apheleia, Inc.",apheleia.me,https://discovery.hgdata.com/collection/apheleia-inc-products-services,5,-,1
retailcloud,retailcloud.com,https://discovery.hgdata.com/collection/retailcloud-products-services,10,-,1
"ScaleFactor, Inc.",scalefactor.com,https://discovery.hgdata.com/collection/scalefactor-inc-products-services,20,-,1
"VARCommerce, Inc.",varcommerce.com,https://discovery.hgdata.com/collection/varcommerce-inc-products-services,9,-,1
"Komodo Health, Inc.",komodohealth.com,https://discovery.hgdata.com/collection/komodo-health-inc-products-services,2,-,1
"Domuso, Inc.",domuso.com,https://discovery.hgdata.com/collection/domuso-inc-products-services,17,-,1
"empow Cyber Security, Inc.",empow.co,https://discovery.hgdata.com/collection/empow-cyber-security-inc-products-services,17,-,1
"Acorn Industrial Components, Ltd.",acornic.co.uk,https://discovery.hgdata.com/collection/acorn-industrial-components-ltd-products-services,17,-,1
"Wild Technology, Inc.",thewild.com,https://discovery.hgdata.com/collection/wild-technology-inc-products-services,31,-,1
Qmarkets,qmarkets.net,https://discovery.hgdata.com/collection/qmarkets-products-services,15,-,1
PIXID Group SAS,pixid.uk,https://discovery.hgdata.com/collection/pixid-group-sas-products-services,11,-,1
"Infrascale, Inc.",infrascale.com,https://discovery.hgdata.com/collection/infrascale-inc-products-services,21,-,1
Runit Systems,runit.com,https://discovery.hgdata.com/collection/runit-systems-products-services,6,-,1
"Apesoft, Inc.",apesoft.us,https://discovery.hgdata.com/collection/apesoft-inc-products-services,18,-,1
"Oribi, Ltd.",oribi.io,https://discovery.hgdata.com/collection/oribi-ltd-products-services,43,-,1
Engage Hub,engagehub.com,https://discovery.hgdata.com/collection/engage-hub-products-services,21,-,1
Cake Corporation,trycake.com,https://discovery.hgdata.com/collection/cake-corporation-products-services,44,-,1
CleanPix Corporation,cleanpix.com,https://discovery.hgdata.com/collection/cleanpix-corporation-products-services,19,-,1
"StellaService, Inc.",stellaconnect.com,https://discovery.hgdata.com/collection/stellaservice-inc-products-services,23,-,1
ADconX,adconx.intdesignservices.com,https://discovery.hgdata.com/collection/adconx-products-services,2,-,1
"Flan Technologies, Ltd.",keytiles.com,https://discovery.hgdata.com/collection/flan-technologies-ltd-products-services,14,-,1
Autom8 Group,autom8group.com,https://discovery.hgdata.com/collection/autom8-group-products-services,12,-,1
"data.world, Inc.",data.world,https://discovery.hgdata.com/collection/data-world-inc-products-services,7,-,1
"Greenwave Reality, Inc.",greenwavesystems.com,https://discovery.hgdata.com/collection/greenwave-reality-inc-products-services,13,-,1
Lodgify,lodgify.com,https://discovery.hgdata.com/collection/lodgify-products-services,22,-,1
"Graphnet, Inc.",graphnet.com,https://discovery.hgdata.com/collection/graphnet-inc-products-services,12,-,1
"Information Professionals, Inc.",eworkorders.com,https://discovery.hgdata.com/collection/information-professionals-inc-products-services,18,-,1
Tekion Corporation,tekion.com,https://discovery.hgdata.com/collection/tekion-corporation-products-services,7,-,1
"Smart Construction Software, LLC",smartcontractor.com,https://discovery.hgdata.com/collection/smart-construction-software-llc-products-services,3,-,1
"RankAbove, Ltd.",rankabove.com,https://discovery.hgdata.com/collection/rankabove-ltd-products-services,24,-,1
Walmeric Soluciones S.L.,walmeric.com,https://discovery.hgdata.com/collection/walmeric-soluciones-s-l-products-services,6,-,1
PaymentEvolution Corporation,paymentevolution.com,https://discovery.hgdata.com/collection/paymentevolution-corporation-products-services,26,-,1
apilayer GmbH,apilayer.com,https://discovery.hgdata.com/collection/apilayer-gmbh-products-services,34,-,1
"Litmus Automation, Inc.",litmus.io,https://discovery.hgdata.com/collection/litmus-automation-inc-products-services,15,-,1
"EnSoftek, Inc.",ensoftek.com,https://discovery.hgdata.com/collection/ensoftek-inc-products-services,10,-,1
"Artificial Medical Intelligence, Inc.",artificialmed.com,https://discovery.hgdata.com/collection/artificial-medical-intelligence-inc-products-services,7,-,1
"enosiX, Inc.",enosix.com,https://discovery.hgdata.com/collection/enosix-inc-products-services,20,-,1
"Discovery, Inc.",discovery.com,https://discovery.hgdata.com/collection/discovery-inc-products-services,1,-,1
Machineering GmbH & Company KG,machineering.com,https://discovery.hgdata.com/collection/machineering-gmbh-and-company-kg-products-services,23,-,1
"BMT Micro, Inc.",bmtmicro.com,https://discovery.hgdata.com/collection/bmt-micro-inc-products-services,10,-,1
"PatientClick, Inc.",patientclick.com,https://discovery.hgdata.com/collection/patientclick-inc-products-services,15,-,1
Lease Term Solutions,leasetermsolutions.com,https://discovery.hgdata.com/collection/lease-term-solutions-products-services,12,-,1
Morse Data Corporation,morsedata.com,https://discovery.hgdata.com/collection/morse-data-corporation-products-services,12,-,1
"Appriss, Inc.",apprisshealth.com,https://discovery.hgdata.com/collection/appriss-inc-products-services,15,-,1
"Isebox, Ltd.",isebox.com,https://discovery.hgdata.com/collection/isebox-ltd-products-services,31,-,1
"Thrive Learning, Ltd.",thrivelearning.com,https://discovery.hgdata.com/collection/thrive-learning-ltd-products-services,2,-,1
Tinval Sistemes S.L.,brandchats.com,https://discovery.hgdata.com/collection/tinval-sistemes-s-l-products-services,24,-,1
"GlobalCerts, LLC",globalcerts.com,https://discovery.hgdata.com/collection/globalcerts-llc-products-services,32,-,1
"NINJIO, LLC",ninjio.com,https://discovery.hgdata.com/collection/ninjio-llc-products-services,24,-,1
"Eden Technologies, Inc.",edenworkplace.com,https://discovery.hgdata.com/collection/eden-technologies-inc-products-services,25,-,1
"Acarda Sales Technologies, Ltd.",acarda.com,https://discovery.hgdata.com/collection/acarda-sales-technologies-ltd-products-services,17,-,1
"CrowdStreet, Inc.",crowdstreet.com,https://discovery.hgdata.com/collection/crowdstreet-inc-products-services,14,-,1
UTC RETAIL,utcretail.com,https://discovery.hgdata.com/collection/utc-retail-products-services,29,-,1
"ClubReady, LLC",clubready.club,https://discovery.hgdata.com/collection/clubready-llc-products-services,11,-,1
"LogicSource, Inc.",logicsource.com,https://discovery.hgdata.com/collection/logicsource-inc-products-services,28,-,1
APD Algoritmos Procesos y Disenos S.A.,gapd.es,https://discovery.hgdata.com/collection/apd-algoritmos-procesos-y-disenos-s-a-products-services,3,-,1
Pulse Commerce,pulse-commerce.com,https://discovery.hgdata.com/collection/pulse-commerce-products-services,2,-,1
"CACI, Ltd.",caci.co.uk,https://discovery.hgdata.com/collection/caci-ltd-products-services,8,-,1
"HomBase, LLC",homebase.ai,https://discovery.hgdata.com/collection/hombase-llc-products-services,19,-,1
Aptara Corporation,aptaracorp.com,https://discovery.hgdata.com/collection/aptara-corporation-products-services,12,-,1
"Gridium, Inc.",gridium.com,https://discovery.hgdata.com/collection/gridium-inc-products-services,10,-,1
"Bizimply, Ltd.",bizimply.com,https://discovery.hgdata.com/collection/bizimply-ltd-products-services,16,-,1
Statvoo,statvoo.com,https://discovery.hgdata.com/collection/statvoo-products-services,10,-,1
"Hoverowl, LLC",hoverowl.com,https://discovery.hgdata.com/collection/hoverowl-llc-products-services,2,-,1
"Datavant, Inc.",datavant.com,https://discovery.hgdata.com/collection/datavant-inc-products-services,18,-,1
"OmniSite, LLC",omnisite.com,https://discovery.hgdata.com/collection/omnisite-llc-products-services,11,-,1
"Workrise Technologies, Inc.",workrise.com,https://discovery.hgdata.com/collection/workrise-technologies-inc-products-services,1,-,1
Vienna Advantage,viennaadvantage.com,https://discovery.hgdata.com/collection/vienna-advantage-products-services,13,-,1
Octobat,octobat.com,https://discovery.hgdata.com/collection/octobat-products-services,5,-,1
Telefonica S.A.,telefonica.com,https://discovery.hgdata.com/collection/telefonica-s-a-products-services,28,-,1
"Honorlock, Inc.",honorlock.com,https://discovery.hgdata.com/collection/honorlock-inc-products-services,5,-,1
"Elementum SCM, Inc.",elementum.com,https://discovery.hgdata.com/collection/elementum-scm-inc-products-services,19,-,1
"Artsai, Inc.",artsai.com,https://discovery.hgdata.com/collection/artsai-inc-products-services,16,-,1
Visonex,visonex.com,https://discovery.hgdata.com/collection/visonex-products-services,15,-,1
"Oversight Systems, Inc.",oversight.com,https://discovery.hgdata.com/collection/oversight-systems-inc-products-services,8,-,1
"A-1 Enterprise, Inc.",a1enterprise.com,https://discovery.hgdata.com/collection/a-1-enterprise-inc-products-services,5,-,1
"Infinedi, LLC",infinedi.net,https://discovery.hgdata.com/collection/infinedi-llc-products-services,28,-,1
Somansa,somansatech.com,https://discovery.hgdata.com/collection/somansa-products-services,14,-,1
Cipher,cipher-sys.com,https://discovery.hgdata.com/collection/cipher-products-services,21,-,1
Insurent Agency Corporation,insurent.com,https://discovery.hgdata.com/collection/insurent-agency-corporation-products-services,3,-,1
Vestibule Marketing,elinapms.com,https://discovery.hgdata.com/collection/vestibule-marketing-products-services,9,-,1
"Cerebras Systems, Inc.",cerebras.net,https://discovery.hgdata.com/collection/cerebras-systems-inc-products-services,19,-,1
Soft4,soft4.eu,https://discovery.hgdata.com/collection/soft4-products-services,8,-,1
"COMBASE USA, Inc.",combase-usa.com,https://discovery.hgdata.com/collection/combase-usa-inc-products-services,14,-,1
Bancontact Payconiq Company,bancontactpayconiq.com,https://discovery.hgdata.com/collection/bancontact-payconiq-company-products-services,9,-,1
"Two Points Conversions, Inc.",twopoint.com,https://discovery.hgdata.com/collection/two-points-conversions-inc-products-services,2,-,1
LogOn Business Systems,logonsystems.com,https://discovery.hgdata.com/collection/logon-business-systems-products-services,26,-,1
"ClearGov, Inc.",cleargov.com,https://discovery.hgdata.com/collection/cleargov-inc-products-services,210,-,1
"Guild Education, Inc.",guildeducation.com,https://discovery.hgdata.com/collection/guild-education-inc-products-services,2,-,1
"Transpara, LLC",transpara.com,https://discovery.hgdata.com/collection/transpara-llc-products-services,32,-,1
"Correlsense, Inc.",correlsense.com,https://discovery.hgdata.com/collection/correlsense-inc-products-services,21,-,1
"OpiSafe, Inc.",opisafe.com,https://discovery.hgdata.com/collection/opisafe-inc-products-services,3,-,1
"Compressus, Inc.",compressus.com,https://discovery.hgdata.com/collection/compressus-inc-products-services,22,-,1
"TurboTenant, Inc.",turbotenant.com,https://discovery.hgdata.com/collection/turbotenant-inc-products-services,42,-,1
SalesJunction,salesjunction.net,https://discovery.hgdata.com/collection/salesjunction-products-services,26,-,1
"northteq.com, Inc.",northteq.com,https://discovery.hgdata.com/collection/northteq-com-inc-products-services,5,-,1
"Actionfigure, Inc.",actionfigure.ai,https://discovery.hgdata.com/collection/actionfigure-inc-products-services,11,-,1
"Aw-Tek, Ltd.",buzzdeck.com,https://discovery.hgdata.com/collection/aw-tek-ltd-products-services,5,-,1
"Fasthosts Internet, Ltd.",fasthosts.co.uk,https://discovery.hgdata.com/collection/fasthosts-internet-ltd-products-services,30,-,1
Molecula Corporation,molecula.com,https://discovery.hgdata.com/collection/molecula-corporation-products-services,29,-,1
ChaseData Corporation,chasedatacorp.com,https://discovery.hgdata.com/collection/chasedata-corporation-products-services,17,-,1
"Livedrive Internet, Ltd.",livedrive.com,https://discovery.hgdata.com/collection/livedrive-internet-ltd-products-services,16,-,1
"TokenEx, Inc.",tokenex.com,https://discovery.hgdata.com/collection/tokenex-inc-products-services,32,-,1
MiPih,mipih.fr,https://discovery.hgdata.com/collection/mipih-products-services,14,-,1
Semantix International AB,semantix.com,https://discovery.hgdata.com/collection/semantix-international-ab-products-services,10,-,1
"Orblogic, Inc.",orblogic.com,https://discovery.hgdata.com/collection/orblogic-inc-products-services,2,-,1
"Relenta, Inc.",relenta.com,https://discovery.hgdata.com/collection/relenta-inc-products-services,31,-,1
"Remote Landlord Systems, Inc.",remotelandlord.com,https://discovery.hgdata.com/collection/remote-landlord-systems-inc-products-services,9,-,1
"AccountingWare, LLC",accountingware.com,https://discovery.hgdata.com/collection/accountingware-llc-products-services,1,-,1
"EZ Web Enterprises, Inc.",ezrentout.com,https://discovery.hgdata.com/collection/ez-web-enterprises-inc-products-services,11,-,1
"Smaart Medical Systems, Inc.",smaart.net,https://discovery.hgdata.com/collection/smaart-medical-systems-inc-products-services,4,-,1
"Expel, Inc.",expel.io,https://discovery.hgdata.com/collection/expel-inc-products-services,5,-,1
"Real Omni Channel Commerce, Inc.",roccommerce.com,https://discovery.hgdata.com/collection/real-omni-channel-commerce-inc-products-services,11,-,1
"Syscon Justice Systems, Ltd.",syscon.net,https://discovery.hgdata.com/collection/syscon-justice-systems-ltd-products-services,13,-,1
"Immuta, Inc.",immuta.com,https://discovery.hgdata.com/collection/immuta-inc-products-services,24,-,1
myfactory International GmbH,myfactory.com,https://discovery.hgdata.com/collection/myfactory-international-gmbh-products-services,11,-,1
"Udutu Learning Systems, Inc.",udutu.com,https://discovery.hgdata.com/collection/udutu-learning-systems-inc-products-services,21,-,1
ABC Fitness Solutions,abcfitness.com,https://discovery.hgdata.com/collection/abc-fitness-solutions-products-services,1,-,1
"Intel471, Inc.",intel471.com,https://discovery.hgdata.com/collection/intel471-inc-products-services,19,-,1
"Agiliron, Inc.",agiliron.com,https://discovery.hgdata.com/collection/agiliron-inc-products-services,29,-,1
"eZCom Software, Inc.",ezcomsoftware.com,https://discovery.hgdata.com/collection/ezcom-software-inc-products-services,114,-,1
EBANX,ebanx.com,https://discovery.hgdata.com/collection/ebanx-products-services,113,-,1
Digital Republic Media Group GmbH,digitalrepublic.com,https://discovery.hgdata.com/collection/digital-republic-media-group-gmbh-products-services,99,-,1
QNT S.rl,simplebooking.travel,https://discovery.hgdata.com/collection/qnt-s-rl-products-services,95,-,1
Embotics Corporation,embotics.com,https://discovery.hgdata.com/collection/embotics-corporation-products-services,102,-,1
The OpenStack Foundation,openstack.org,https://discovery.hgdata.com/collection/the-openstack-foundation-products-services,99,-,1
Garden Gnome GmbH,ggnome.com,https://discovery.hgdata.com/collection/garden-gnome-gmbh-products-services,96,-,1
"Avidian Technologies, Inc.",avidian.com,https://discovery.hgdata.com/collection/avidian-technologies-inc-products-services,114,-,1
Click Studios (SA) Pty Ltd,clickstudios.com.au,https://discovery.hgdata.com/collection/click-studios-sa-pty-ltd-products-services,104,-,1
"Notifii, LLC",notifii.com,https://discovery.hgdata.com/collection/notifii-llc-products-services,109,-,1
"Devo, Inc.",devo.com,https://discovery.hgdata.com/collection/devo-inc-products-services,107,-,1
"Sciolytix, Inc.",sciolytix.com,https://discovery.hgdata.com/collection/sciolytix-inc-products-services,108,-,1
"GuardiCore, Ltd.",guardicore.com,https://discovery.hgdata.com/collection/guardicore-ltd-products-services,110,-,1
ActivTrak,activtrak.com,https://discovery.hgdata.com/collection/activtrak-products-services,120,-,1
"Global Switch, Ltd.",globalswitch.com,https://discovery.hgdata.com/collection/global-switch-ltd-products-services,106,-,1
"RiskIQ, Inc.",riskiq.com,https://discovery.hgdata.com/collection/riskiq-inc-products-services,101,-,1
StackCommerce,stackcommerce.com,https://discovery.hgdata.com/collection/stackcommerce-products-services,98,-,1
"Lytics, Inc.",lytics.com,https://discovery.hgdata.com/collection/lytics-inc-products-services,105,-,1
"Samepage Labs, Inc.",samepage.io,https://discovery.hgdata.com/collection/samepage-labs-inc-products-services,91,-,1
"Ekata, Inc.",ekata.com,https://discovery.hgdata.com/collection/ekata-inc-products-services,104,-,1
Tradify,tradifyhq.com,https://discovery.hgdata.com/collection/tradify-products-services,105,-,1
Siveco Group SL,siveco.com,https://discovery.hgdata.com/collection/siveco-group-sl-products-services,94,-,1
"Technology Group International, Ltd.",tgiltd.com,https://discovery.hgdata.com/collection/technology-group-international-ltd-products-services,110,-,1
HomeWiseDocs.com,homewisedocs.com,https://discovery.hgdata.com/collection/homewisedocs-com-products-services,102,-,1
"Paymo, LLC",paymoapp.com,https://discovery.hgdata.com/collection/paymo-llc-products-services,95,-,1
Physicians Computer Company,pcc.com,https://discovery.hgdata.com/collection/physicians-computer-company-products-services,99,-,1
"IntelliChief, LLC",intellichief.com,https://discovery.hgdata.com/collection/intellichief-llc-products-services,117,-,1
"Simpplr, Inc.",simpplr.com,https://discovery.hgdata.com/collection/simpplr-inc-products-services,109,-,1
Acens Technologies S.L.U.,hostalia.com,https://discovery.hgdata.com/collection/acens-technologies-s-l-u-products-services,100,-,1
"Genoo, LLC",genoo.com,https://discovery.hgdata.com/collection/genoo-llc-products-services,95,-,1
"Intice, Inc.",intice.com,https://discovery.hgdata.com/collection/intice-inc-products-services,98,-,1
"Beijing Wofeng Times Data Technology Co, Ltd.",udesk.cn,https://discovery.hgdata.com/collection/beijing-wofeng-times-data-technology-co-ltd-products-services,112,-,1
"AccuBuild IT, LLC",accu-build.com,https://discovery.hgdata.com/collection/accubuild-it-llc-products-services,111,-,1
"GIACT Systems, LLC",giact.com,https://discovery.hgdata.com/collection/giact-systems-llc-products-services,104,-,1
Fabasoft International Services GmbH,fabasoft.com,https://discovery.hgdata.com/collection/fabasoft-international-services-gmbh-products-services,102,-,1
"myDevices, Inc.",mydevices.com,https://discovery.hgdata.com/collection/mydevices-inc-products-services,101,-,1
"Pinestar Technology, Inc.",pinestar.com,https://discovery.hgdata.com/collection/pinestar-technology-inc-products-services,104,-,1
"AVI Networks, Inc.",avinetworks.com,https://discovery.hgdata.com/collection/avi-networks-inc-products-services,114,-,1
NTT Data Corporation,nttdata.com,https://discovery.hgdata.com/collection/ntt-data-corporation-products-services,100,-,1
"Casepoint, LLC",casepoint.com,https://discovery.hgdata.com/collection/casepoint-llc-products-services,108,-,1
CoCreativ,cocreativ.co,https://discovery.hgdata.com/collection/cocreativ-products-services,101,-,1
"Indeni, Ltd.",indeni.com,https://discovery.hgdata.com/collection/indeni-ltd-products-services,107,-,1
"Visure Solutions, Inc.",visuresolutions.com,https://discovery.hgdata.com/collection/visure-solutions-inc-products-services,107,-,1
"ClientSuccess, Inc.",clientsuccess.com,https://discovery.hgdata.com/collection/clientsuccess-inc-products-services,100,-,1
"YugaByte, Inc.",yugabyte.com,https://discovery.hgdata.com/collection/yugabyte-inc-products-services,111,-,1
"HoneyBook, Inc.",honeybook.com,https://discovery.hgdata.com/collection/honeybook-inc-products-services,112,-,1
MDLand International Corporation,mdland.com,https://discovery.hgdata.com/collection/mdland-international-corporation-products-services,106,-,1
Roxagi Corporation,roxagi.com,https://discovery.hgdata.com/collection/roxagi-corporation-products-services,108,-,1
Ventuno Technologies Pvt Ltd,ventunotech.com,https://discovery.hgdata.com/collection/ventuno-technologies-pvt-ltd-products-services,102,-,1
Performancing,performancing.com,https://discovery.hgdata.com/collection/performancing-products-services,110,-,1
"Sangfor Technologies, Inc.",sangfor.com,https://discovery.hgdata.com/collection/sangfor-technologies-inc-products-services,97,-,1
CR2,cr2.com,https://discovery.hgdata.com/collection/cr2-products-services,108,-,1
"Mycroft AI, Inc.",mycroft.ai,https://discovery.hgdata.com/collection/mycroft-ai-inc-products-services,98,-,1
Avaza Software Pty Ltd,avaza.com,https://discovery.hgdata.com/collection/avaza-software-pty-ltd-products-services,117,-,1
Azendoo SAS,azendoo.com,https://discovery.hgdata.com/collection/azendoo-sas-products-services,106,-,1
"BoxCast, Inc.",boxcast.com,https://discovery.hgdata.com/collection/boxcast-inc-products-services,98,-,1
Avalance Global Solutions,avalance.in,https://discovery.hgdata.com/collection/avalance-global-solutions-products-services,100,-,1
ShowMojo,showmojo.com,https://discovery.hgdata.com/collection/showmojo-products-services,98,-,1
"Densify, Inc.",densify.com,https://discovery.hgdata.com/collection/densify-inc-products-services,95,-,1
"LeaseHawk, LLC",leasehawk.com,https://discovery.hgdata.com/collection/leasehawk-llc-products-services,112,-,1
"Bridgeline Digital, Inc.",bridgeline.com,https://discovery.hgdata.com/collection/bridgeline-digital-inc-products-services,100,-,1
"Delighted, LLC",delighted.com,https://discovery.hgdata.com/collection/delighted-llc-products-services,101,-,1
"Humanity.com, Inc.",humanity.com,https://discovery.hgdata.com/collection/humanity-com-inc-products-services,94,-,1
"Tradeshift, Inc.",tradeshift.com,https://discovery.hgdata.com/collection/tradeshift-inc-products-services,103,-,1
"Rapid Global Business Solutions, Inc.",rgbsi.com,https://discovery.hgdata.com/collection/rapid-global-business-solutions-inc-products-services,113,-,1
k-eCommerce,k-ecommerce.com,https://discovery.hgdata.com/collection/k-ecommerce-products-services,98,-,1
Ferranti Computer Systems N.V.,ferranti.be,https://discovery.hgdata.com/collection/ferranti-computer-systems-n-v-products-services,98,-,1
"BP Logix, Inc.",bplogix.com,https://discovery.hgdata.com/collection/bp-logix-inc-products-services,106,-,1
Manthan Software Services Pvt Ltd,manthan.com,https://discovery.hgdata.com/collection/manthan-software-services-pvt-ltd-products-services,99,-,1
VizTrend Oy,yodiz.com,https://discovery.hgdata.com/collection/viztrend-oy-products-services,100,-,1
"Structura Biotechnology, Inc.",structura.bio,https://discovery.hgdata.com/collection/structura-biotechnology-inc-products-services,102,-,1
Flipp Corporation,flipp.com,https://discovery.hgdata.com/collection/flipp-corporation-products-services,102,-,1
Agillic A\S,agillic.com,https://discovery.hgdata.com/collection/agillic-a-s-products-services,99,-,1
"Atypon Systems, LLC",atypon.com,https://discovery.hgdata.com/collection/atypon-systems-llc-products-services,108,-,1
Cogsdale Corporation,cogsdale.com,https://discovery.hgdata.com/collection/cogsdale-corporation-products-services,95,-,1
"Natterbox, Ltd.",natterbox.com,https://discovery.hgdata.com/collection/natterbox-ltd-products-services,112,-,1
elastic.io GmbH,elastic.io,https://discovery.hgdata.com/collection/elastic-io-gmbh-products-services,95,-,1
"PDFTron Systems, Inc.",pdftron.com,https://discovery.hgdata.com/collection/pdftron-systems-inc-products-services,98,-,1
"BriefCam, Ltd.",briefcam.com,https://discovery.hgdata.com/collection/briefcam-ltd-products-services,104,-,1
BEC Legal Systems,beclegal.com,https://discovery.hgdata.com/collection/bec-legal-systems-products-services,95,-,1
"Digital Realty Trust, Inc.",digitalrealty.com,https://discovery.hgdata.com/collection/digital-realty-trust-inc-products-services,101,-,1
"NextGate Solutions, Inc.",nextgate.com,https://discovery.hgdata.com/collection/nextgate-solutions-inc-products-services,116,-,1
"Frontdesk Anywhere, Inc.",frontdeskanywhere.com,https://discovery.hgdata.com/collection/frontdesk-anywhere-inc-products-services,111,-,1
"Humio, Ltd.",humio.com,https://discovery.hgdata.com/collection/humio-ltd-products-services,112,-,1
Planio GmbH,plan.io,https://discovery.hgdata.com/collection/planio-gmbh-products-services,110,-,1
"Venminder, Inc.",venminder.com,https://discovery.hgdata.com/collection/venminder-inc-products-services,103,-,1
"OnScale, Inc.",onscale.com,https://discovery.hgdata.com/collection/onscale-inc-products-services,112,-,1
"IFS Enterprises, LLC",ifscore.com,https://discovery.hgdata.com/collection/ifs-enterprises-llc-products-services,48,-,1
Neto E-commerce Solutions Pty Ltd,netohq.com,https://discovery.hgdata.com/collection/neto-e-commerce-solutions-pty-ltd-products-services,92,-,1
CoAdvantage,coadvantage.com,https://discovery.hgdata.com/collection/coadvantage-products-services,111,-,1
Beekeeper AG,beekeeper.io,https://discovery.hgdata.com/collection/beekeeper-ag-products-services,108,-,1
Techware Systems,techware.com.br,https://discovery.hgdata.com/collection/techware-systems-products-services,98,-,1
"LiveEdit, LLC",liveeditplatform.com,https://discovery.hgdata.com/collection/liveedit-llc-products-services,106,-,1
Pixeleze,pixeleze.com,https://discovery.hgdata.com/collection/pixeleze-products-services,107,-,1
"StarTex Software, LLC",startexsoftware.com,https://discovery.hgdata.com/collection/startex-software-llc-products-services,101,-,1
"Blue Software, LLC",bluesoftware.com,https://discovery.hgdata.com/collection/blue-software-llc-products-services,103,-,1
Crafter Software Corporation,craftersoftware.com,https://discovery.hgdata.com/collection/crafter-software-corporation-products-services,95,-,1
"Agari Data, Inc.",agari.com,https://discovery.hgdata.com/collection/agari-data-inc-products-services,114,-,1
BI WORLDWIDE,biworldwide.com,https://discovery.hgdata.com/collection/bi-worldwide-products-services,106,-,1
"Virtusales.com, Ltd.",virtusales.com,https://discovery.hgdata.com/collection/virtusales-com-ltd-products-services,112,-,1
"Litify, Inc.",litify.com,https://discovery.hgdata.com/collection/litify-inc-products-services,112,-,1
"Intelliquip, LLC",intelliquip.com,https://discovery.hgdata.com/collection/intelliquip-llc-products-services,105,-,1
"One Clipboard, Inc.",splashthat.com,https://discovery.hgdata.com/collection/one-clipboard-inc-products-services,96,-,1
"Sigma Computing, Inc.",sigmacomputing.com,https://discovery.hgdata.com/collection/sigma-computing-inc-products-services,118,-,1
ClickPay,clickpay.com,https://discovery.hgdata.com/collection/clickpay-products-services,96,-,1
"Geofeedia, Inc.",geofeedia.com,https://discovery.hgdata.com/collection/geofeedia-inc-products-services,96,-,1
"Base, Inc.",binc.jp,https://discovery.hgdata.com/collection/base-inc-products-services,109,-,1
